amount,merchant_id,hour,is_fraud
2417.72,77,14,0
2555.08,94,16,0
1139.36,54,4,0
4408.43,5,0,1
4556.33,21,11,0
2252.51,17,22,0
1052.84,72,8,0
1872.87,53,6,0
3332.18,20,17,0
972.97,77,10,0
296.5,30,18,0
4263.31,5,22,0
4457.04,31,23,0
158.53,52,18,0
2605.28,2,0,0
3011.65,39,17,0
514.86,64,23,1
1391.42,57,0,0
4413.0,64,20,0
2221.27,51,0,0
898.48,46,5,0
525.95,1,10,0
4121.75,76,1,1
3779.4,25,5,0
4706.93,96,13,1
2263.23,26,20,0
1420.49,29,9,0
748.91,56,10,0
333.78,27,8,0
3675.36,27,3,0
837.78,39,8,0
4497.89,50,5,0
1254.19,16,5,0
2380.53,66,7,0
1202.73,75,8,0
3498.8,87,19,0
1307.39,75,14,0
2419.36,48,6,0
1944.16,83,8,0
3943.1,56,6,0
4932.29,25,21,0
3748.15,44,15,0
716.04,73,7,0
3133.21,51,0,0
2578.31,22,3,0
3358.17,88,20,0
407.16,38,7,0
1612.37,17,5,0
2981.29,85,9,0
1625.96,40,9,0
1986.13,33,7,0
769.27,13,18,0
3221.08,13,0,0
1951.56,32,3,0
2577.95,34,7,0
2309.59,87,10,0
1711.08,84,16,0
2064.23,2,19,0
2806.47,93,22,0
4457.1,78,4,1
2809.16,27,16,1
4019.55,79,0,1
2539.1,36,8,0
1638.82,46,23,0
1649.65,5,11,0
4369.86,35,19,0
2663.64,70,8,0
3153.97,100,4,1
4208.19,88,6,0
168.98,87,16,0
2984.81,67,10,0
3146.7,34,1,0
354.09,52,5,0
1723.0,96,15,0
866.99,67,18,0
4146.9,23,10,0
1321.05,52,6,0
3973.25,27,14,0
4746.92,15,9,0
3082.81,75,11,0
4107.38,49,4,1
2853.59,87,3,0
4707.71,90,13,0
1849.16,50,21,0
4140.04,36,11,0
980.81,85,0,0
39.17,20,23,0
4158.34,3,18,0
4503.02,17,8,0
2686.52,95,1,1
3571.5,49,11,0
145.62,10,13,0
224.42,12,18,0
4430.31,4,16,0
129.16,94,6,0
4311.23,26,8,0
4570.81,16,6,0
2559.42,79,0,0
956.46,6,1,0
654.86,50,1,0
1874.25,19,8,0
1477.29,78,13,0
4488.56,89,11,0
1293.71,40,8,0
161.81,57,4,0
1491.6,94,16,0
350.66,42,16,0
4235.13,97,16,1
1935.39,77,21,0
3616.76,28,11,0
2835.24,36,20,0
3846.84,99,3,1
3178.05,90,6,0
441.0,52,9,0
4997.9,15,19,0
2267.56,13,22,0
2175.09,87,20,0
3489.35,13,2,0
1473.82,50,20,0
3059.34,69,7,0
4972.93,13,15,0
1370.63,70,16,0
1848.46,38,7,0
2415.91,81,16,0
3051.39,29,4,0
3260.89,65,8,0
3497.76,36,15,0
281.7,5,10,0
3333.94,59,6,0
714.27,22,1,0
4568.13,50,14,0
1208.35,32,17,0
3344.49,20,3,0
1709.79,68,11,0
4965.21,13,16,0
2437.9,23,14,0
3946.17,93,10,0
4760.17,74,8,0
4972.92,34,7,0
4597.1,15,9,0
1786.52,65,4,0
1305.26,54,12,0
961.82,7,15,0
2043.84,97,11,0
4026.96,64,22,0
4890.96,3,12,0
391.21,35,1,0
4900.39,31,15,0
4860.26,85,1,1
1237.14,52,20,0
1477.06,54,19,0
3583.44,32,6,0
3117.25,17,2,0
2512.21,68,2,0
3624.35,43,4,0
4520.43,1,0,1
2121.42,59,17,0
2434.06,27,23,0
4106.98,31,9,0
2038.93,20,4,0
71.67,49,3,0
3055.71,68,4,0
2893.46,92,14,0
2577.43,31,8,0
4818.89,69,21,0
1529.94,85,23,0
2852.83,39,0,0
4072.41,70,21,0
3542.8,29,22,0
4102.82,39,6,0
3845.95,49,19,0
3527.55,50,2,0
4989.3,12,14,0
4139.13,73,23,0
1798.52,39,2,0
2638.18,3,23,0
453.47,91,1,1
3293.75,93,21,0
4301.88,44,11,0
3080.52,86,9,0
3088.09,88,11,0
4575.36,80,20,0
1441.53,55,16,0
498.35,1,23,0
2312.65,54,9,0
768.1,5,9,0
3581.23,58,8,0
4570.97,2,18,0
4442.75,59,4,1
132.39,9,20,0
2142.11,67,10,0
1687.7,74,22,0
2788.72,16,2,0
189.98,15,21,0
3290.69,38,5,0
1512.14,59,14,0
3786.02,98,17,0
249.85,98,12,0
526.59,87,9,0
4990.7,75,22,0
3954.44,70,21,0
4830.31,26,10,0
868.31,4,1,0
1865.72,66,3,0
4839.53,63,7,0
1262.64,68,9,0
3866.06,40,23,0
2224.87,39,5,0
3574.96,85,1,0
3669.83,10,10,0
1592.98,68,2,0
2860.37,36,4,1
3177.89,48,1,0
1921.5,97,21,0
1819.8,70,13,0
3887.05,16,10,0
2124.11,9,21,0
4674.38,32,20,0
4855.24,89,3,1
3550.67,2,5,0
3321.11,10,15,0
4701.24,29,16,0
88.32,22,1,0
818.5,76,3,0
491.3,1,7,0
1704.6,77,19,0
3353.62,86,22,0
3282.03,88,19,0
343.91,49,4,0
215.16,23,10,0
241.18,98,8,0
4852.44,90,19,0
3043.04,91,1,1
3059.63,67,6,0
2159.89,66,18,0
3824.66,72,20,0
2117.55,1,9,0
273.49,28,17,0
2182.11,54,2,0
1353.66,26,17,0
3580.69,14,12,0
4658.2,98,12,1
4371.53,63,11,0
2807.16,95,15,0
3058.38,91,17,0
854.96,33,10,0
2166.32,7,17,0
1845.74,47,6,0
235.91,38,11,0
2964.48,81,13,0
3488.25,64,9,0
4262.56,92,2,1
2870.77,13,20,0
486.94,34,13,0
977.23,32,18,0
2190.62,57,1,0
3113.76,96,23,0
4460.8,63,10,0
2573.02,64,19,0
3582.87,92,11,0
1633.7,49,21,0
1360.65,90,10,0
4899.57,72,0,1
3850.07,30,21,0
2092.72,88,13,0
1204.87,17,2,0
4414.78,17,10,0
3017.49,83,19,0
4169.09,84,13,0
1720.57,44,11,0
4427.96,28,15,0
2463.31,59,3,0
2344.81,14,13,0
3692.01,17,17,0
2606.48,25,4,0
2454.95,93,3,1
254.84,72,12,0
3712.63,91,9,0
298.16,39,23,0
112.06,96,2,1
2902.71,54,1,0
2811.52,19,5,0
124.52,25,11,0
353.15,88,16,0
75.29,85,8,0
1337.56,74,18,0
3896.96,47,18,0
4141.58,80,22,0
3018.03,47,1,0
1485.24,93,21,0
1793.6,77,5,0
4262.6,38,5,0
3428.01,3,0,1
1771.53,23,15,0
2117.67,16,20,0
733.92,26,11,0
4576.37,43,15,0
848.24,31,22,0
1203.06,27,21,0
1604.1,56,2,0
2795.95,26,1,0
2937.36,86,9,0
992.68,69,3,0
4098.59,2,16,0
1016.32,56,2,0
3374.87,47,6,0
2037.3,15,7,0
2918.83,21,19,0
3763.77,22,11,0
4506.93,50,4,1
2285.47,26,17,0
2047.31,80,21,0
462.26,94,21,0
2446.48,80,6,0
4174.11,7,19,0
1624.13,77,5,0
3856.87,77,17,0
4012.92,29,12,0
2018.88,89,5,0
3511.58,33,6,0
4482.72,68,11,0
2561.18,54,7,0
4229.92,45,11,0
2825.94,89,8,0
2123.28,79,14,0
938.19,72,12,0
1692.42,99,23,0
4737.63,25,10,0
4553.64,74,19,0
3410.52,84,2,0
4373.71,72,21,0
307.26,54,20,0
1500.66,25,4,0
4941.43,32,15,0
3980.86,45,22,0
4236.83,19,15,0
1240.26,49,21,0
1512.5,26,7,0
3702.49,46,20,0
3937.56,34,7,0
25.7,90,6,0
440.37,60,17,0
275.32,88,5,0
734.97,23,3,0
2822.8,65,8,0
183.04,64,14,0
4691.66,60,23,0
2403.85,3,22,0
2597.58,78,22,0
1673.01,72,14,0
2029.37,54,7,0
4119.99,14,13,0
1394.16,52,13,0
3128.77,67,5,0
385.09,50,21,0
1729.02,65,9,0
955.32,72,14,1
826.7,25,11,0
2441.34,3,19,0
2562.57,34,8,0
3907.08,14,4,0
3221.06,87,21,0
1435.3,71,3,0
1842.76,64,11,0
3848.12,59,21,0
3472.35,71,1,0
4916.77,21,23,0
899.57,44,18,0
1580.26,19,1,0
1048.57,86,15,0
4545.25,54,9,0
2168.76,46,23,0
3106.8,46,6,0
2571.69,66,19,0
3391.9,63,1,0
4543.4,66,11,0
3072.07,2,5,0
1622.16,60,23,0
3199.68,6,14,0
1423.3,44,13,0
4981.0,69,4,1
891.48,7,0,0
3163.4,8,11,0
4697.55,49,19,0
3367.64,100,21,0
3435.33,95,19,0
1593.88,24,11,0
3182.96,61,4,0
4494.43,67,4,1
4276.73,1,7,0
2716.47,54,9,0
1014.21,99,7,0
4373.11,98,19,1
4632.04,82,14,0
3453.02,96,21,0
1312.69,72,18,0
3933.33,88,4,0
4178.26,38,16,0
4259.29,40,22,0
2504.18,3,14,0
729.23,37,0,0
2628.93,56,0,0
4934.97,83,12,0
185.75,2,11,0
4746.07,86,10,0
1680.43,39,14,0
837.19,70,22,0
223.35,12,20,0
648.38,80,14,0
4680.4,23,12,0
2549.25,2,6,0
3159.07,38,15,0
1619.78,17,5,0
4248.6,76,19,0
26.9,11,3,0
653.25,82,19,0
3666.62,8,21,0
1302.11,1,0,0
429.17,71,3,0
2786.97,42,14,0
3233.12,66,1,0
1939.1,2,2,0
587.59,6,1,0
1031.52,87,4,0
4100.29,1,12,0
3747.68,25,5,0
4444.41,80,23,0
744.02,16,21,0
3907.05,62,20,0
1468.42,74,12,0
970.5,91,23,0
3872.3,51,16,0
3689.32,23,1,0
2009.03,42,10,0
323.43,97,12,0
3298.41,18,9,0
1324.2,44,6,0
2363.52,60,23,0
1081.84,90,6,0
2684.5,87,3,0
2007.41,96,18,0
729.39,84,4,0
520.91,30,6,0
1921.44,24,20,0
243.72,16,4,0
4690.43,71,5,0
4238.36,75,8,0
4127.32,4,7,0
4835.45,14,11,0
4261.65,2,1,1
4033.53,16,23,0
3380.54,81,9,0
23.39,17,12,0
1066.67,5,7,0
4184.05,86,14,0
3273.1,84,14,1
957.25,89,23,0
1406.99,69,23,0
359.3,49,10,0
2798.43,18,11,0
2687.47,29,3,0
87.26,3,9,0
564.04,70,0,0
29.65,58,16,0
3863.68,30,5,0
4165.73,9,13,0
304.4,96,17,0
1444.52,27,22,0
2744.94,6,15,0
2529.25,70,11,0
2888.63,58,6,0
710.94,13,18,0
1422.5,92,19,0
1297.98,15,18,0
3942.49,42,14,0
3704.61,4,23,0
1594.41,14,19,0
3001.93,1,4,0
2794.59,20,9,0
1624.34,86,2,0
3764.77,75,10,0
2374.98,20,6,0
4334.0,64,15,0
4495.71,79,2,1
2092.41,81,19,0
2783.95,41,4,0
388.5,17,17,0
3616.44,92,16,0
1532.57,36,2,0
1991.76,22,10,0
2867.17,5,12,0
2064.43,77,3,0
3182.76,41,0,0
896.53,85,7,0
2808.81,46,12,0
2810.76,85,1,0
2417.48,22,20,0
3203.94,72,23,0
1908.64,53,17,0
3585.25,3,0,0
4664.26,29,15,0
2631.09,78,19,0
3282.41,92,3,1
2809.19,83,18,0
296.29,98,11,0
3669.57,20,9,0
1884.89,72,4,0
4997.67,24,16,0
2363.9,74,2,0
2762.69,68,8,0
4081.42,58,7,0
3938.75,26,19,0
2172.96,67,3,0
2927.36,58,1,0
1317.74,65,15,0
896.93,6,12,0
2964.33,45,21,0
4917.51,78,4,1
4113.94,47,18,0
3427.79,10,13,0
2397.46,41,3,0
1209.01,98,11,0
3337.94,98,23,0
2185.95,93,15,0
655.35,54,3,0
3118.04,49,19,0
344.09,23,22,0
1838.95,45,19,0
984.64,57,1,0
2377.64,50,20,0
297.53,43,16,0
2769.99,29,12,0
1936.25,38,0,0
132.21,16,1,0
47.56,73,0,0
4202.95,100,11,1
3913.21,75,1,0
1026.42,94,1,1
2297.7,14,22,0
1153.95,48,3,0
4186.55,44,4,1
3459.68,54,6,0
2500.67,11,18,0
4961.5,79,15,0
1987.11,60,23,0
818.36,14,9,0
3339.47,75,12,0
3398.18,96,10,0
4240.36,65,22,0
2446.26,46,11,0
3930.13,65,23,0
2937.26,9,11,0
3024.81,11,18,0
1565.33,75,13,0
4789.23,97,0,1
2644.53,56,3,0
1698.46,20,8,0
4659.38,87,0,1
1395.85,19,1,0
2208.58,21,6,0
49.28,98,13,0
528.04,8,19,0
4379.3,35,10,0
1749.71,10,13,0
1536.31,1,20,0
3414.29,38,14,0
1207.27,11,21,0
1601.0,98,1,1
2642.83,49,4,0
268.24,76,10,0
3137.5,7,17,0
1564.24,16,3,0
4244.04,45,10,0
3399.08,12,4,0
3852.58,14,21,0
2318.45,57,17,0
4646.82,34,2,1
1590.58,29,23,0
4734.66,42,0,1
46.41,84,20,0
2496.1,96,17,0
3808.58,93,11,0
4991.71,60,19,0
2986.27,57,1,0
185.67,2,4,0
687.82,30,23,0
4326.58,45,7,0
1647.01,14,9,0
493.18,76,18,0
2201.42,8,20,0
2700.98,87,5,0
2435.93,62,22,0
853.13,61,1,0
1883.14,22,15,0
1592.66,73,12,0
1159.96,49,17,0
1295.28,36,19,0
3722.29,68,16,0
1805.75,40,10,0
372.25,63,22,0
838.45,17,7,0
3744.74,3,10,0
2592.82,79,13,0
3865.75,32,6,0
1361.92,47,5,0
895.81,81,10,0
4282.23,48,6,0
1989.64,15,6,0
3658.84,40,11,0
1517.11,95,15,0
4844.75,50,16,0
905.12,69,15,0
2850.61,2,5,0
2985.29,50,21,0
2887.66,68,14,0
2384.3,61,18,0
4617.67,22,22,0
3046.41,5,5,0
2795.56,59,22,0
240.62,92,18,0
4607.33,12,5,0
4613.25,42,13,0
4609.18,52,14,0
1787.08,82,2,0
1272.49,46,23,0
1251.74,100,20,0
2032.93,71,14,0
3284.14,81,4,0
154.57,88,6,0
3877.01,68,20,0
3412.42,20,14,0
192.76,71,18,0
3479.54,69,22,0
1939.05,46,16,0
1058.03,31,11,0
2917.53,69,9,0
4928.99,76,11,0
3446.92,96,12,0
1185.66,24,6,0
17.46,45,0,0
3249.98,92,7,0
4912.9,43,8,0
4517.78,24,20,1
4278.93,21,4,1
202.01,56,22,0
4257.66,97,14,1
2314.04,33,16,0
826.21,88,15,0
1657.79,64,14,0
3736.58,2,21,0
1636.76,13,17,0
3267.92,48,13,0
1352.94,66,1,0
2439.34,94,6,0
4123.57,7,3,1
4095.88,26,18,0
3129.4,3,23,0
1409.96,17,21,0
154.43,28,18,0
1308.01,57,20,0
1597.15,57,4,0
961.76,82,6,0
2111.76,41,6,0
3380.38,5,0,0
2507.04,58,5,0
4835.06,95,17,1
278.96,15,2,0
2859.58,91,9,0
4528.39,16,19,0
2846.77,2,10,0
4223.33,62,1,1
3516.2,85,1,0
3881.76,93,6,0
4451.74,66,15,0
4598.11,27,12,0
4549.72,62,0,1
4384.76,87,9,0
2426.03,81,15,0
2703.63,78,16,0
3726.27,13,14,0
322.71,92,15,0
3602.87,62,13,0
954.38,16,12,0
3289.07,42,5,0
1442.47,77,4,0
3897.26,64,14,0
1702.97,60,22,0
3496.54,55,15,0
4209.81,7,7,0
1255.63,30,14,0
332.75,24,16,0
2390.94,44,7,0
908.96,73,15,0
88.26,59,13,0
4097.95,52,4,1
4905.95,69,15,0
1886.13,49,7,0
3292.42,8,7,0
3472.79,62,14,0
4099.97,70,11,0
3172.82,46,16,0
4859.69,89,4,1
3265.84,55,7,0
492.74,73,4,0
165.66,56,16,0
3008.42,25,20,0
2763.82,97,4,1
1109.04,32,0,0
2131.48,23,19,0
4691.04,1,5,0
2345.96,88,4,0
1401.81,70,11,0
2063.33,56,15,0
207.37,38,5,0
2015.57,32,7,0
2008.84,50,17,0
38.65,31,14,0
2136.55,11,23,0
3920.62,45,22,0
2829.86,98,17,0
2577.84,64,0,0
4988.59,56,0,1
641.02,76,14,0
1646.89,5,16,0
2957.75,80,22,0
2516.49,16,14,0
253.94,50,6,0
989.11,95,13,0
180.41,100,13,0
2794.78,31,21,0
1763.08,34,10,0
4004.51,3,1,1
4984.43,5,0,1
3831.85,6,3,0
2848.61,37,0,0
1437.19,3,17,0
4728.58,3,6,0
745.04,71,22,0
3696.06,96,3,1
619.62,64,20,0
3490.7,84,13,0
3457.3,20,12,0
445.79,47,2,0
835.58,12,16,0
4487.38,68,16,0
259.59,80,14,0
3997.32,63,23,0
1599.91,15,7,0
3901.03,72,10,0
824.49,73,4,0
3311.4,66,4,0
2592.01,63,6,0
3003.54,57,3,0
2241.3,95,3,1
2056.75,20,10,0
3276.45,12,1,0
4597.64,81,4,1
4409.55,98,23,1
2032.54,96,16,0
326.89,71,3,0
2394.62,84,11,0
4494.26,93,14,1
704.83,6,13,0
82.97,31,15,0
4823.41,45,23,0
2350.59,58,11,0
1138.22,37,12,0
3137.27,40,18,0
190.29,51,22,0
3143.73,84,20,0
651.79,1,4,0
1569.03,39,10,0
3239.28,58,5,0
2723.07,69,13,0
4568.93,77,14,0
579.82,14,9,0
4655.38,29,2,1
1137.2,39,2,0
757.76,10,23,0
3273.31,81,3,0
2120.87,89,16,0
1568.46,74,22,0
849.99,42,5,0
5.7,75,2,0
3086.86,62,23,0
2622.13,22,13,0
1076.38,9,8,0
3164.68,9,9,0
40.54,56,2,0
2524.73,69,12,0
193.29,86,23,0
2060.11,35,4,0
2887.56,31,17,0
3912.53,100,21,0
4813.15,50,16,0
2451.91,17,11,0
414.25,12,6,0
3146.23,38,9,0
2514.13,30,6,0
3917.48,34,6,0
2161.98,99,4,1
4896.82,73,5,0
3477.7,10,13,0
4170.66,6,1,1
1601.0,16,8,1
436.41,75,9,0
2070.84,4,14,0
2300.86,88,14,0
3475.92,38,3,0
1441.89,4,17,0
1004.82,73,8,0
3735.21,91,6,0
3480.29,13,8,0
4856.53,92,16,1
1021.51,100,8,0
4910.89,42,19,0
4089.54,97,19,1
1242.72,5,3,0
4111.69,63,12,0
2393.92,56,18,0
674.6,77,19,0
627.28,87,12,0
3406.24,17,1,0
1182.39,90,10,0
653.71,58,4,0
710.16,62,20,0
1946.32,74,4,0
1797.0,50,9,0
1730.51,69,23,0
3306.38,54,8,0
4156.17,21,6,0
4946.52,37,9,0
68.42,18,22,0
4439.99,24,11,0
4637.65,21,22,0
3391.51,59,0,0
3682.34,95,7,0
4215.32,97,8,1
3940.28,57,2,0
4533.31,49,23,0
3605.8,33,4,0
1659.54,56,13,0
3212.82,31,12,0
3307.21,86,22,0
1604.17,91,8,0
3964.88,97,4,1
3881.76,1,12,0
261.39,55,12,0
4307.88,33,12,0
315.26,52,17,0
4254.04,45,0,1
666.63,41,7,0
1808.11,51,3,0
1066.13,35,22,0
3166.11,73,5,0
2359.44,56,8,0
4399.79,22,21,0
748.29,56,9,0
4084.34,85,7,0
4925.3,80,15,0
1685.31,75,13,0
3344.27,9,16,0
4354.59,46,0,1
3678.18,83,13,0
222.98,29,4,0
4459.41,89,23,0
3154.03,93,10,0
43.16,46,4,0
3096.36,42,0,0
4493.06,95,2,1
4688.14,86,7,0
652.11,34,20,0
3248.25,24,2,0
2721.75,77,13,0
1668.1,84,5,0
542.36,11,19,0
3727.45,99,12,0
47.27,96,12,0
2229.48,59,12,0
4601.28,13,5,0
3731.08,68,5,0
1167.35,64,18,0
3271.99,79,13,0
914.75,81,15,0
3004.74,12,13,0
4577.68,11,16,0
2224.69,22,11,0
4565.76,15,12,0
4011.31,41,1,1
1406.15,97,4,1
4544.0,71,16,0
1591.57,47,4,0
297.93,74,17,0
2415.33,77,8,0
4291.82,99,7,1
4141.3,12,17,0
1864.4,54,1,0
3192.94,83,20,0
2824.27,9,8,0
4117.89,23,7,0
558.51,16,14,0
2151.51,14,14,0
3172.51,37,1,0
597.83,26,18,0
833.91,99,2,1
2084.94,54,13,0
2451.57,32,19,0
3612.17,14,16,0
429.1,29,14,0
4935.75,91,23,1
3552.29,89,4,0
3304.62,97,17,0
4116.89,57,22,0
4158.62,50,11,0
3836.4,56,8,0
4027.21,89,4,1
907.62,3,4,0
1657.24,36,8,0
1862.33,22,2,0
3173.96,17,15,0
4667.74,100,10,1
1657.02,5,19,0
1516.88,83,3,0
2902.41,50,11,0
307.22,46,12,0
3603.96,100,23,0
55.69,4,3,0
3262.92,2,15,0
539.91,87,4,0
2509.64,54,17,0
1635.17,68,12,0
1951.74,72,15,0
1218.98,91,14,0
3635.34,76,12,0
1453.04,37,13,0
718.58,35,8,0
4594.57,31,8,0
2235.23,87,13,0
976.45,3,6,0
2176.92,99,14,0
3200.9,16,15,0
748.45,16,8,0
4943.0,100,16,1
1582.45,17,22,0
905.04,25,5,0
4806.96,85,19,0
3978.8,100,23,0
3904.28,8,21,0
3497.68,40,2,0
210.85,54,23,0
30.49,6,10,0
1926.52,37,16,0
654.37,86,7,0
514.5,68,4,0
530.29,92,16,0
4298.15,92,21,1
4664.26,36,14,0
2068.98,56,16,1
4891.25,52,17,0
3313.11,30,8,0
1480.25,51,20,0
3789.55,70,17,0
4119.46,26,18,0
3361.13,77,2,0
1136.22,35,19,0
717.74,42,3,0
4885.95,77,0,1
3480.84,80,0,0
1266.47,82,11,0
4762.57,16,12,0
4323.14,61,1,1
2529.56,67,10,0
2056.21,51,19,0
1303.09,33,14,0
3514.26,64,15,0
2781.16,3,7,0
3672.9,89,17,0
2189.31,61,0,0
2917.56,58,4,0
2896.29,73,11,0
2582.14,58,20,0
3657.69,41,4,0
991.79,78,18,0
4211.11,47,23,0
4752.85,16,23,0
412.97,75,15,0
2739.73,65,12,0
723.13,72,7,0
3308.59,67,16,0
3882.32,53,10,0
2724.29,76,10,0
4003.8,79,4,1
736.06,15,13,0
3952.42,34,3,0
3891.76,41,19,0
2393.85,47,5,0
947.15,41,18,0
3081.45,46,2,0
3871.91,21,4,0
924.39,86,1,0
2634.37,63,8,0
3383.43,61,12,0
2670.5,23,7,0
1458.72,58,18,0
4214.73,23,5,0
4260.18,85,15,0
4179.64,75,15,0
2564.6,43,4,0
407.92,35,9,0
538.92,24,11,0
2567.05,77,5,0
3736.94,20,16,0
2589.36,31,11,0
1285.27,34,20,0
1314.42,47,21,0
3264.57,24,5,0
904.68,47,10,0
3920.03,61,16,0
462.39,15,6,0
4577.28,30,11,0
630.76,62,22,0
436.88,17,9,0
1182.3,38,14,1
149.83,55,3,0
4498.35,80,9,0
3811.8,90,15,0
2954.19,74,8,0
372.43,3,14,0
301.86,96,1,1
4086.92,99,11,1
3462.96,35,10,0
824.24,85,14,0
1271.71,33,17,0
1000.44,67,5,0
2673.91,1,23,0
265.31,34,4,0
3196.5,81,8,0
3607.95,69,19,0
527.06,15,10,0
211.83,77,17,0
3744.76,62,13,0
407.91,43,4,0
1131.58,54,1,0
1852.93,71,10,0
3951.37,25,18,0
3572.64,23,7,0
4179.75,52,7,0
3773.04,68,23,0
4199.62,38,21,0
2728.12,84,12,0
4073.87,68,23,0
374.08,27,5,0
3332.28,36,6,0
1517.53,27,1,0
4269.51,88,21,0
2111.84,84,9,0
2705.21,29,8,0
38.57,40,10,0
685.71,93,13,0
2772.8,94,2,1
3123.41,18,22,0
139.92,1,8,0
1284.56,88,11,0
1261.91,59,2,0
2927.83,65,13,0
2487.03,78,2,0
4630.89,7,19,0
3376.96,94,3,1
373.79,60,7,0
1883.62,40,16,0
4649.6,53,13,0
1085.73,18,6,0
1711.93,6,5,0
3358.36,95,6,0
3659.64,68,19,0
435.35,11,5,0
1001.67,86,18,0
4643.08,65,13,0
4312.36,94,0,1
89.32,53,16,0
3738.77,41,23,0
4508.13,95,20,1
347.86,4,2,0
1768.53,85,11,0
4921.13,25,10,0
2647.0,42,16,0
941.56,22,23,0
1456.44,58,12,0
3257.06,90,20,0
890.51,88,18,0
3906.63,52,13,0
4914.48,70,14,0
1968.99,89,20,0
3668.01,55,16,0
1023.49,86,12,0
2531.54,87,2,0
2629.79,9,21,0
3026.71,12,2,0
1253.6,43,1,0
379.86,47,0,0
3456.48,60,21,0
3983.47,100,15,0
2398.27,82,7,0
2377.0,62,8,0
3813.28,30,23,0
1813.57,94,2,1
3315.41,16,18,0
4089.24,22,0,1
2.6,57,11,0
3886.3,5,22,0
3604.61,68,7,0
3860.37,86,6,0
2444.61,94,16,0
1484.61,36,19,0
644.3,2,18,0
4823.31,4,12,0
3406.62,86,10,0
2446.89,31,4,0
367.26,44,3,0
1533.68,44,21,0
720.91,79,1,0
4186.16,13,18,0
4726.49,87,4,1
1807.2,18,23,0
2447.98,37,12,0
1421.8,55,4,0
2197.47,51,9,0
3524.73,56,2,0
3026.54,81,6,0
1218.81,61,18,1
4820.87,89,10,0
2742.67,15,17,0
1494.97,59,0,0
4099.52,16,18,0
290.79,23,5,0
1985.52,73,22,0
1253.66,33,21,0
2495.29,65,17,0
2560.48,62,20,0
1964.55,10,8,0
1688.67,22,22,0
236.78,85,13,0
1405.92,97,14,0
1756.01,79,15,0
2552.58,99,1,1
3553.23,21,17,0
2006.35,38,15,0
1269.74,20,4,0
4792.23,94,22,1
1563.62,18,10,0
506.48,87,20,0
4698.81,13,11,0
4877.03,82,15,0
3121.99,24,1,0
2117.09,51,13,0
2536.04,89,9,0
3688.58,30,5,0
895.34,40,5,0
4154.07,73,16,0
131.68,36,5,0
4121.89,44,18,0
3757.61,46,15,0
2795.42,48,4,0
3837.0,100,19,0
4554.97,37,8,0
4528.89,10,15,0
4649.29,36,22,0
4096.73,31,23,0
643.18,55,18,0
716.05,31,16,1
4185.68,11,6,0
4028.32,81,12,0
4878.62,11,17,0
153.31,59,8,0
1470.81,84,12,0
2215.37,53,10,0
4619.99,66,3,1
1004.98,97,18,0
4183.0,51,1,1
702.69,83,10,0
1858.63,60,6,0
4932.27,89,21,0
2584.34,87,23,0
3406.22,6,18,0
4058.52,58,0,1
1772.76,49,6,0
27.22,41,3,0
2747.53,89,18,0
1650.73,34,1,0
1436.34,22,0,0
3108.02,67,22,0
3374.87,79,7,0
4470.28,63,13,0
4346.2,20,8,0
3591.79,63,2,0
2267.95,35,20,0
4417.59,77,12,0
3705.6,51,11,0
2611.77,60,14,0
1896.73,21,3,0
3419.01,47,20,0
2011.99,56,10,0
3761.76,1,18,0
3627.97,54,0,0
363.32,92,21,0
1206.2,43,20,0
4415.15,1,17,0
4006.48,65,20,0
3340.76,38,20,0
2812.56,74,4,0
531.16,51,4,0
2089.95,78,18,0
1032.94,57,1,0
3678.38,42,22,0
3488.5,24,3,0
2626.01,56,22,0
3469.65,96,8,0
4003.54,19,21,0
2365.99,92,18,0
1605.6,67,1,0
1878.61,75,10,0
686.62,98,19,0
1434.85,19,22,0
667.71,2,1,0
4542.74,20,2,1
4358.6,7,7,0
308.85,32,2,0
539.34,14,15,0
451.85,4,11,0
4843.26,81,23,0
4461.55,70,2,1
267.27,49,2,0
1953.14,94,19,0
827.39,100,20,0
4727.03,87,5,0
361.5,58,20,0
3872.07,8,13,0
225.51,73,7,0
4569.4,67,23,0
3831.53,6,1,0
525.15,33,17,0
3523.93,77,10,0
3238.79,41,22,0
2895.24,44,0,0
1295.03,70,11,0
4718.52,98,23,1
4284.77,6,3,1
2294.03,93,23,0
4728.77,54,11,0
4812.09,77,6,1
2660.4,89,9,0
21.78,90,1,0
2556.25,67,11,0
2627.36,91,6,0
4886.69,99,8,1
2326.2,14,1,0
3989.49,22,12,0
2416.75,14,2,0
1276.39,18,13,0
3403.15,4,0,0
1939.5,27,17,0
3709.97,83,10,0
3314.78,50,3,0
3303.83,49,18,0
1709.67,72,15,0
3694.04,49,15,0
3866.01,57,1,0
2649.24,12,19,0
4532.51,43,21,0
2103.43,38,7,0
1620.34,64,14,0
2006.02,92,9,0
1355.76,55,11,0
2454.03,64,5,0
3968.21,86,5,0
1562.5,23,2,0
1211.9,25,9,0
2596.98,62,10,0
3758.74,77,18,0
4625.43,4,0,1
4527.66,11,12,0
1186.48,70,8,0
4421.51,10,23,0
402.97,77,10,0
816.57,76,20,0
2320.84,1,21,0
2636.91,56,1,0
4860.94,49,11,0
1052.0,45,4,0
933.7,18,0,0
2101.08,87,13,0
3645.79,55,18,0
3755.84,26,17,0
2595.51,60,15,0
